ACSSF,OR,500,00,0000047,,,,,41,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,50000US4105,"Congressional District 5 (114th Congress), Oregon",,,
ACSSF,OR,795,00,0000048,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00100,,79500US4100100,"Umatilla, Union, Baker & Wallowa Counties PUMA; Oregon",,,
ACSSF,OR,795,00,0000049,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00200,,79500US4100200,"North Central Oregon--The Dalles City PUMA, Oregon",,,
ACSSF,OR,795,00,0000050,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00300,,79500US4100300,"Klamath, Malheur, Lake & Harney Counties PUMA; Oregon",,,
ACSSF,OR,795,00,0000051,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00400,,79500US4100400,"Deschutes County PUMA, Oregon",,,
ACSSF,OR,795,00,0000052,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00500,,79500US4100500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA; Oregon",,,
ACSSF,OR,795,00,0000053,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00600,,79500US4100600,"Linn & Benton Counties PUMA, Oregon",,,
ACSSF,OR,795,00,0000054,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00703,,79500US4100703,"Lane County (West Central)--Eugene City (West & South) PUMA, Oregon",,,
ACSSF,OR,795,00,0000055,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00704,,79500US4100704,"Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA, Oregon",,,
ACSSF,OR,795,00,0000056,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00705,,79500US4100705,"Lane County (Outside Eugene & Springfield Cities) PUMA, Oregon",,,
ACSSF,OR,795,00,0000057,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00800,,79500US4100800,"Josephine, Coos & Curry Counties PUMA; Oregon",,,
ACSSF,OR,795,00,0000058,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00901,,79500US4100901,"Jackson County (Central)--Medford & Central Point Cities PUMA, Oregon",,,
ACSSF,OR,795,00,0000059,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00902,,79500US4100902,"Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA, Oregon",,,
ACSSF,OR,795,00,0000060,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01000,,79500US4101000,"Douglas County PUMA, Oregon",,,
ACSSF,OR,795,00,0000061,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01103,,79500US4101103,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA; Oregon",,,
